tweet,label,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,Max
Of the new recovered cases about 60% are reported from five States viz. Maharashtra Tamil Nadu Andhra Pradesh Karnataka &amp; Uttar Pradesh. Maharashtra has alone contributed more than 22000 (23%) &amp; Andhra Pradesh has contributed more than 11000 (12.3%) to the new recoveries. https://t.co/NtODWIpFlp,real,0.0003377237419790612,0.0003377237419790612,0.0003377237419790612,0.0003377237419790612,0.0003377237419790612,0.0003377237419790612,0.0003377237419790612,0.0003377237419790612,0.0003377237419790612,0.0003377237419790612,0.0003377237419790612,0.0003377237419790612,0.0003377237419790612,0.9932455251604188,0.0003377237419790612,0.0003377237419790612,0.0003377237419790612,0.0003377237419790612,0.0003377237419790612,0.0003377237419790612,0.0003377237419790612,topic_13
#CoronaVirusUpdates: 📍Total #COVID19 Cases in India (as on September 17 2020) ▶️78.64% Cured/Discharged/Migrated (4025079) ▶️19.73% Active cases (1009976) ▶️1.63% Deaths (83198) Total COVID-19 confirmed cases = Cured/Discharged/Migrated+Active cases+Deaths https://t.co/HUKbDQm35f,real,0.00032615786040443573,0.00032615786040443573,0.00032615786040443573,0.00032615786040443573,0.00032615786040443573,0.00032615786040443573,0.00032615786040443573,0.00032615786040443573,0.00032615786040443573,0.00032615786040443573,0.00032615786040443573,0.00032615786040443573,0.00032615786040443573,0.9934768427919112,0.00032615786040443573,0.00032615786040443573,0.00032615786040443573,0.00032615786040443573,0.00032615786040443573,0.00032615786040443573,0.00032615786040443573,topic_13
#CoronaVirusUpdates: 📍Total #COVID19 Cases in India (as on September 22 2020) ▶️80.12% Cured/Discharged/Migrated (4497867) ▶️17.54% Active cases (975861) ▶️1.60% Deaths (88935) Total COVID-19 confirmed cases = Cured/Discharged/Migrated+Active cases+Deaths https://t.co/AGeRkG5eGm,real,0.00032615786040443573,0.00032615786040443573,0.00032615786040443573,0.00032615786040443573,0.00032615786040443573,0.00032615786040443573,0.00032615786040443573,0.00032615786040443573,0.00032615786040443573,0.00032615786040443573,0.00032615786040443573,0.00032615786040443573,0.00032615786040443573,0.9934768427919112,0.00032615786040443573,0.00032615786040443573,0.00032615786040443573,0.00032615786040443573,0.00032615786040443573,0.00032615786040443573,0.00032615786040443573,topic_13
Madhya Pradesh is reimposing lockdown due to rise in COVID cases,fake,0.0011614401858304302,0.0011614401858304302,0.0011614401858304302,0.0011614401858304302,0.0011614401858304302,0.0011614401858304302,0.0011614401858304302,0.0011614401858304302,0.0011614401858304302,0.0011614401858304302,0.0011614401858304302,0.36701509872241583,0.0011614401858304302,0.6109175377468061,0.0011614401858304302,0.0011614401858304302,0.0011614401858304302,0.0011614401858304302,0.0011614401858304302,0.0011614401858304302,0.0011614401858304302,topic_13
#CoronaVirusUpdates: State-wise details of Total Confirmed #COVID19 cases (till 23 September 2020 8 AM) ➡️States with 1-20000 confirmed cases ➡️States with 20001-140000 confirmed cases ➡️States with 140000+ confirmed cases ➡️Total no. of confirmed cases so far https://t.co/0b55TnqVRH,real,0.0002705627705627705,0.0002705627705627705,0.0002705627705627705,0.0002705627705627705,0.0002705627705627705,0.0002705627705627705,0.0002705627705627705,0.0002705627705627705,0.0002705627705627705,0.0002705627705627705,0.0002705627705627705,0.0002705627705627705,0.0002705627705627705,0.9945887445887444,0.0002705627705627705,0.0002705627705627705,0.0002705627705627705,0.0002705627705627705,0.0002705627705627705,0.0002705627705627705,0.0002705627705627705,topic_13
Colombia is the country with less cases and deaths for coronavirus per inhabitant in America.,fake,0.0013227513227513233,0.0013227513227513233,0.0013227513227513233,0.0013227513227513233,0.0013227513227513233,0.0013227513227513233,0.0013227513227513233,0.0013227513227513233,0.0013227513227513233,0.0013227513227513233,0.0013227513227513233,0.0013227513227513233,0.14021164021164026,0.8346560846560849,0.0013227513227513233,0.0013227513227513233,0.0013227513227513233,0.0013227513227513233,0.0013227513227513233,0.0013227513227513233,0.0013227513227513233,topic_13
The departament of Guaviare in Colombia has 10 cases of coronavirus.,fake,0.0022675736961451248,0.0022675736961451248,0.0022675736961451248,0.0022675736961451248,0.0022675736961451248,0.0022675736961451248,0.0022675736961451248,0.0022675736961451248,0.0022675736961451248,0.0022675736961451248,0.0022675736961451248,0.0022675736961451248,0.0022675736961451248,0.9546485260770972,0.0022675736961451248,0.0022675736961451248,0.0022675736961451248,0.0022675736961451248,0.0022675736961451248,0.0022675736961451248,0.0022675736961451248,topic_13
RT @PIB_India: #CoronaWatch ◾ 3936747 total confirmed cases ◾ 3037151 cases cured/recovered ◾ 46679145 samples tested Here's the…,real,0.0007215007215007218,0.0007215007215007218,0.0007215007215007218,0.0007215007215007218,0.0007215007215007218,0.0007215007215007218,0.0007215007215007218,0.0007215007215007218,0.0007215007215007218,0.0007215007215007218,0.0007215007215007218,0.0007215007215007218,0.0007215007215007218,0.985569985569986,0.0007215007215007218,0.0007215007215007218,0.0007215007215007218,0.0007215007215007218,0.0007215007215007218,0.0007215007215007218,0.0007215007215007218,topic_13
Close to half (48.8%) of #COVID19 Active Cases concentrated in 3 States: Maharashtra Karnataka &amp; Andhra Pradesh. Uttar Pradesh Tamil Nadu Chhattisgarh Odisha Kerala and Telangana contribute about a quarter (24.4%) of the Active Cases. https://t.co/Ak5sJeIoTv,real,0.0002957704821058857,0.0002957704821058857,0.0002957704821058857,0.0002957704821058857,0.0002957704821058857,0.0002957704821058857,0.0002957704821058857,0.0002957704821058857,0.0002957704821058857,0.0002957704821058857,0.0002957704821058857,0.0002957704821058857,0.0002957704821058857,0.994084590357882,0.0002957704821058857,0.0002957704821058857,0.0002957704821058857,0.0002957704821058857,0.0002957704821058857,0.0002957704821058857,0.0002957704821058857,topic_13
RT @PIB_India: #CoronaWatch ◾ 2461190 total confirmed cases ◾ 1751555 cases cured/recovered ◾ 27694416 samples tested Here's the…,real,0.0007215007215007218,0.0007215007215007218,0.0007215007215007218,0.0007215007215007218,0.0007215007215007218,0.0007215007215007218,0.0007215007215007218,0.0007215007215007218,0.0007215007215007218,0.0007215007215007218,0.0007215007215007218,0.0007215007215007218,0.0007215007215007218,0.985569985569986,0.0007215007215007218,0.0007215007215007218,0.0007215007215007218,0.0007215007215007218,0.0007215007215007218,0.0007215007215007218,0.0007215007215007218,topic_13
RT @DDIndialive: West Bengal: Kolkata Metro Rail Authority decides to resume services from September 14 in compliance with standard operati…,real,0.0006265664160401003,0.0006265664160401003,0.0006265664160401003,0.0006265664160401003,0.0006265664160401003,0.0006265664160401003,0.0006265664160401003,0.0006265664160401003,0.0006265664160401003,0.0006265664160401003,0.0006265664160401003,0.0006265664160401003,0.0006265664160401003,0.5927318295739349,0.0006265664160401003,0.3953634085213033,0.0006265664160401003,0.0006265664160401003,0.0006265664160401003,0.0006265664160401003,0.0006265664160401003,topic_13
#IndiaFightsCorona: 📍Metro rail Metro will be allowed to operate with effect from 7th September 2020👇 #StaySafe #IndiaWillWin #Unlock4 https://t.co/SvJhdHHhsS,real,0.0007215007215007218,0.0007215007215007218,0.0007215007215007218,0.0007215007215007218,0.0007215007215007218,0.0007215007215007218,0.0007215007215007218,0.0007215007215007218,0.0007215007215007218,0.0007215007215007218,0.0007215007215007218,0.0007215007215007218,0.0007215007215007218,0.985569985569986,0.0007215007215007218,0.0007215007215007218,0.0007215007215007218,0.0007215007215007218,0.0007215007215007218,0.0007215007215007218,0.0007215007215007218,topic_13
#CoronaVirusUpdates: 📍State-wise details of Total Confirmed #COVID19 cases (till 30 August 2020 8 AM) ➡️States with 1-10000 confirmed cases ➡️States with 10001-90000 confirmed cases ➡️States with 90000+ confirmed cases ➡️Total no. of confirmed cases so far https://t.co/oZSfd0Uzjt,real,0.0002705627705627705,0.0002705627705627705,0.0002705627705627705,0.0002705627705627705,0.0002705627705627705,0.0002705627705627705,0.0002705627705627705,0.0002705627705627705,0.0002705627705627705,0.0002705627705627705,0.0002705627705627705,0.0002705627705627705,0.0002705627705627705,0.9945887445887444,0.0002705627705627705,0.0002705627705627705,0.0002705627705627705,0.0002705627705627705,0.0002705627705627705,0.0002705627705627705,0.0002705627705627705,topic_13
